question_id;question_type;image_name;question;answer;image_id
153123002;is this;COCO_train2014_153123.jpg;Is this man sad?;yes;153123
157219002;is the;COCO_train2014_157219.jpg;Is the door open?;no;157219
222755002;are the;COCO_train2014_222755.jpg;Are the truck's brake lights on?;yes;222755
5667003;was;COCO_train2014_5667.jpg;Was the paper folded in half?;yes;5667
396622015;does this;COCO_train2014_396622.jpg;Does this room need to be cleaned?;yes;396622
546765003;is the;COCO_train2014_546765.jpg;Is the skateboard off the ground?;yes;546765
546765004;are they;COCO_train2014_546765.jpg;Are they wearing helmets?;no;546765
305527000;is the;COCO_train2014_305527.jpg;Is the Frisbee upside down?;yes;305527
264567001;are the;COCO_train2014_264567.jpg;Are the people in the background cheering?;no;264567
264567002;do;COCO_train2014_264567.jpg;Do both front horses have Western saddles?;no;264567
264567003;are they;COCO_train2014_264567.jpg;Are they wearing hats?;yes;264567
4684000;are these;COCO_train2014_4684.jpg;Are these girls models?;no;4684
6945000;is;COCO_train2014_6945.jpg;Is she kissing?;yes;6945
2849001;are there any;COCO_train2014_2849.jpg;Are there any rocks around the elephants?;yes;2849
6945001;is this;COCO_train2014_6945.jpg;Is this shot in focus?;yes;6945
2849004;none of the above;COCO_train2014_2849.jpg;Will the elephant be able to lift the ball?;yes;2849
1014001;are these;COCO_train2014_1014.jpg;Are these men friends?;yes;1014
1014002;is the man;COCO_train2014_1014.jpg;Is the man on the right wearing short shorts?;yes;1014
1014003;are;COCO_train2014_1014.jpg;Are both men wearing the same color hat?;yes;1014
267680001;is the;COCO_train2014_267680.jpg;Is the street light turned on?;no;267680
5962002;are they;COCO_train2014_5962.jpg;Are they all eating?;no;5962
266271000;is the person;COCO_train2014_266271.jpg;Is the person under the umbrella looking for something?;yes;266271
264436001;none of the above;COCO_train2014_264436.jpg;Can the dog ride the surfboard?;yes;264436
350452001;is the man;COCO_train2014_350452.jpg;Is the man wearing glasses?;yes;350452
350452002;has;COCO_train2014_350452.jpg;Has this person skied before?;yes;350452
397769001;is the;COCO_train2014_397769.jpg;Is the plane flyable?;no;397769
397769002;is this a;COCO_train2014_397769.jpg;Is this a fighter jet on the grass?;yes;397769
137886000;is the;COCO_train2014_137886.jpg;Is the elephant trying to go ashore?;yes;137886
137886005;is this;COCO_train2014_137886.jpg;Is this animal dirty?;no;137886
525171001;is the;COCO_train2014_525171.jpg;Is the girl in the leggings spreading her legs?;yes;525171
263453000;is it;COCO_train2014_263453.jpg;Is it raining?;yes;263453
527858004;is the man;COCO_train2014_527858.jpg;Is the man young?;no;527858
136903002;is it;COCO_train2014_136903.jpg;Is it daytime?;yes;136903
397212000;are the;COCO_train2014_397212.jpg;Are the cat's eyes open?;yes;397212
397212001;is the;COCO_train2014_397212.jpg;Is the cat wide awake?;yes;397212
528284003;is the person;COCO_train2014_528284.jpg;Is the person looking at the camera?;no;528284
397212004;is the;COCO_train2014_397212.jpg;Is the cat looking in a mirror?;no;397212
397212005;is the;COCO_train2014_397212.jpg;Is the cat inside?;yes;397212
397212008;is the;COCO_train2014_397212.jpg;Is the window locked?;yes;397212
397212010;are;COCO_train2014_397212.jpg;Are either of the cats facing the camera?;yes;397212
326000;does the;COCO_train2014_326.jpg;Does the man have on a nametag?;no;326
393542001;is;COCO_train2014_393542.jpg;Is she wearing glasses?;no;393542
393542002;none of the above;COCO_train2014_393542.jpg;Did something bad happen here?;yes;393542
326003;is this;COCO_train2014_326.jpg;Is this wine glass beautiful?;yes;326
393542005;is the;COCO_train2014_393542.jpg;Is the vehicle used for delivery?;no;393542
399899000;is the;COCO_train2014_399899.jpg;Is the cat interested in the TV program?;no;399899
399899001;is the;COCO_train2014_399899.jpg;Is the cat playing?;no;399899
399899010;are these;COCO_train2014_399899.jpg;Are these cats attracted to the warmth?;yes;399899
399899011;is the;COCO_train2014_399899.jpg;Is the image in black and white?;yes;399899
134085000;is the;COCO_train2014_134085.jpg;Is the dog alone?;yes;134085
502725001;is this;COCO_train2014_502725.jpg;Is this cake for a teenager?;no;502725
502725002;does this;COCO_train2014_502725.jpg;Does this cake contain high levels of sugar?;yes;502725
502725003;are;COCO_train2014_502725.jpg;Are those candles curly?;no;502725
134085001;are;COCO_train2014_134085.jpg;Are all of the dogs black?;no;134085
134085002;does the;COCO_train2014_134085.jpg;Does the dog appear to be comfortable?;yes;134085
529562002;is the;COCO_train2014_529562.jpg;Is the freezer on the top of the refrigerator?;no;529562
7535000;is the;COCO_train2014_7535.jpg;Is the surfer in control of his board?;yes;7535
7535003;is the;COCO_train2014_7535.jpg;Is the surfer riding a wave?;yes;7535
7535006;none of the above;COCO_train2014_7535.jpg;Should this person be worried about a sunburn on their back?;yes;7535
7535007;is this a;COCO_train2014_7535.jpg;Is this a professional photo?;yes;7535
7535008;is there;COCO_train2014_7535.jpg;Is there grass growing on this beach?;no;7535
7535009;is he;COCO_train2014_7535.jpg;Is he wearing any safety equipment?;no;7535
7535010;does the;COCO_train2014_7535.jpg;Does the surfer look like Spiderman?;no;7535
5700004;do you;COCO_train2014_5700.jpg;Do you see a small red sign?;no;5700
7535013;is there;COCO_train2014_7535.jpg;Is there another person in the water?;no;7535
7535015;is the;COCO_train2014_7535.jpg;Is the surfer in a wetsuit?;no;7535
134937000;are these;COCO_train2014_134937.jpg;Are these men dancing?;no;134937
7535017;is the man;COCO_train2014_7535.jpg;Is the man a professional surfer?;yes;7535
7535019;is there;COCO_train2014_7535.jpg;Is there  dog?;no;7535
524909000;is this a;COCO_train2014_524909.jpg;Is this a farm?;yes;524909
393837000;is there;COCO_train2014_393837.jpg;Is there any graffiti on the ramp?;yes;393837
531266001;are;COCO_train2014_531266.jpg;Are both players on the same team?;no;531266
136641000;is;COCO_train2014_136641.jpg;Is his uniform clean?;yes;136641
136641002;none of the above;COCO_train2014_136641.jpg;The socks are black in color?;yes;136641
526187001;is this a;COCO_train2014_526187.jpg;Is this a church next to the shore?;yes;526187
64001;are there;COCO_train2014_64.jpg;Are there numbers on the clock face?;no;64
64002;is there a;COCO_train2014_64.jpg;Is there a big tree behind the clock?;yes;64
528448001;is the person;COCO_train2014_528448.jpg;Is the person moving?;no;528448
35093002;is the;COCO_train2014_35093.jpg;Is the guy on a sidewalk?;no;35093
6421002;is the;COCO_train2014_6421.jpg;Is the beach crowded?;no;6421
529300001;is there;COCO_train2014_529300.jpg;Is there any pizza on the table?;yes;529300
529300002;is the man;COCO_train2014_529300.jpg;Is the man a cook?;no;529300
183401003;is;COCO_train2014_183401.jpg;Is one of the players wearing green shorts?;yes;183401
181566002;is there;COCO_train2014_181566.jpg;Is there glass in the window frame?;no;181566
531987000;could;COCO_train2014_531987.jpg;Could lightning be observable on a day like this?;yes;531987
531987001;is the person;COCO_train2014_531987.jpg;Is the person in the white visor smiling?;no;531987
568851002;is the;COCO_train2014_568851.jpg;Is the pizza whole?;no;568851
568851009;is the;COCO_train2014_568851.jpg;Is the pizza healthy?;no;568851
568851014;is this;COCO_train2014_568851.jpg;Is this dessert?;no;568851
225213000;does the;COCO_train2014_225213.jpg;Does the rhino have 3 horns?;no;225213
568851018;is this a;COCO_train2014_568851.jpg;Is this a breakfast?;no;568851
268008010;is this;COCO_train2014_268008.jpg;Is this little league baseball?;no;268008
568851020;is this a;COCO_train2014_568851.jpg;Is this a vegetarian pizza?;no;568851
568851021;are there;COCO_train2014_568851.jpg;Are there mushrooms on the pizza?;no;568851
568851022;are;COCO_train2014_568851.jpg;Are those tomatoes on the pizza?;no;568851
268008011;does the;COCO_train2014_268008.jpg;Does the man look happy?;yes;268008
268008014;are the;COCO_train2014_268008.jpg;Are the spectators interested in the player's performance?;yes;268008
568851026;is this;COCO_train2014_568851.jpg;Is this food item whole?;no;568851
393575000;is the person;COCO_train2014_393575.jpg;Is the person in pink old enough to drive a car?;no;393575
393575001;is the;COCO_train2014_393575.jpg;Is the girl going to hit her dad with the frisbee?;no;393575
205159000;are the;COCO_train2014_205159.jpg;Are the women on their way to work?;yes;205159
205159001;do;COCO_train2014_205159.jpg;Do the colors of the jacket and shoes match?;no;205159
205159002;do;COCO_train2014_205159.jpg;Do these ladies know each other?;yes;205159
23100000;is the;COCO_train2014_23100.jpg;Is the image taken from above the kitten?;yes;23100
23100001;is this;COCO_train2014_23100.jpg;Is this cat in motion?;yes;23100
398523000;is the;COCO_train2014_398523.jpg;Is the water clear?;no;398523
398523001;none of the above;COCO_train2014_398523.jpg;Should there be water here?;no;398523
396688000;is the;COCO_train2014_396688.jpg;Is the frosting likely chocolate?;no;396688
396688001;is this;COCO_train2014_396688.jpg;Is this little girl happy about the donut?;yes;396688
396688002;is this;COCO_train2014_396688.jpg;Is this baby excited?;no;396688
396688003;does the;COCO_train2014_396688.jpg;Does the pastry have sprinkles?;no;396688
396688004;none of the above;COCO_train2014_396688.jpg;Will the girl make a mess?;no;396688
396688006;is the;COCO_train2014_396688.jpg;Is the child eating from a spoon?;no;396688
396688007;is the;COCO_train2014_396688.jpg;Is the little girl eating chicken and broccoli?;no;396688
1637000;is it;COCO_train2014_1637.jpg;Is it a cloudy day?;no;1637
396688009;is the;COCO_train2014_396688.jpg;Is the girl mad?;no;396688
396688010;does the;COCO_train2014_396688.jpg;Does the little girl have bangs?;no;396688
398949000;is the;COCO_train2014_398949.jpg;Is the baby eating baby food?;no;398949
398949002;does this;COCO_train2014_398949.jpg;Does this vegetable contain high levels of beta carotene?;yes;398949
396688013;is the;COCO_train2014_396688.jpg;Is the girl eating pizza with shredded cheese?;no;396688
398949003;none of the above;COCO_train2014_398949.jpg;Does she wear a headband?;no;398949
1637008;is the;COCO_train2014_1637.jpg;Is the sun setting?;no;1637
396688016;is there a;COCO_train2014_396688.jpg;Is there a drink on the table?;no;396688
396688018;none of the above;COCO_train2014_396688.jpg;Does she seem to like what she's eating?;no;396688
400940016;is this;COCO_train2014_400940.jpg;Is this during the day time?;yes;400940
396688020;is the;COCO_train2014_396688.jpg;Is the kid happy?;yes;396688
396688022;is;COCO_train2014_396688.jpg;Is her hair wet?;no;396688
131300001;does this;COCO_train2014_131300.jpg;Does this oven look new?;no;131300
131300002;does the;COCO_train2014_131300.jpg;Does the oven have a digital buttons?;no;131300
131300003;is this;COCO_train2014_131300.jpg;Is this oven greasy?;yes;131300
131300004;is the;COCO_train2014_131300.jpg;Is the pizza on a baking tray?;yes;131300
135822001;is this;COCO_train2014_135822.jpg;Is this sort of architectural design common in the Northwest?;yes;135822
135822002;is this a;COCO_train2014_135822.jpg;Is this a waiting room?;no;135822
135822004;is the;COCO_train2014_135822.jpg;Is the TV on?;no;135822
135822005;is there a;COCO_train2014_135822.jpg;Is there a laptop on the table?;no;135822
207715000;is there;COCO_train2014_207715.jpg;Is there grass in the horse's pen?;no;207715
135822009;is;COCO_train2014_135822.jpg;Is all the color scheme in the room of neutral tones?;yes;135822
135822010;none of the above;COCO_train2014_135822.jpg;Can carry out containers be seen in the photo?;no;135822
207715002;are;COCO_train2014_207715.jpg;Are any vehicles partially visible in this photo?;no;207715
135822014;is the;COCO_train2014_135822.jpg;Is the television turned on?;no;135822
135822015;is there a;COCO_train2014_135822.jpg;Is there a dishwasher in this photo?;no;135822
283704000;are there;COCO_train2014_283704.jpg;Are there people in the water?;yes;283704
135822018;is there a;COCO_train2014_135822.jpg;Is there a washing machine in this kitchen?;yes;135822
531725001;is the;COCO_train2014_531725.jpg;Is the lamp lit?;no;531725
531725002;is it;COCO_train2014_531725.jpg;Is it a rainy day?;no;531725
263650003;is the;COCO_train2014_263650.jpg;Is the elephant touching the wall with a vegetable in his nose?;yes;263650
503479004;is there a;COCO_train2014_503479.jpg;Is there a tea light holder on the wall?;no;503479
137100000;is the;COCO_train2014_137100.jpg;Is the plate full?;no;137100
133004001;are there;COCO_train2014_133004.jpg;Are there people shown in the picture?;yes;133004
137100001;does the;COCO_train2014_137100.jpg;Does the pizza contain mushrooms?;yes;137100
503479008;is this a;COCO_train2014_503479.jpg;Is this a kitchen?;no;503479
503479009;is there a;COCO_train2014_503479.jpg;Is there a computer screen in the room?;no;503479
503479011;is there a;COCO_train2014_503479.jpg;Is there a mirror in this room?;no;503479
133004008;none of the above;COCO_train2014_133004.jpg;Any people around?;yes;133004
503479017;is there;COCO_train2014_503479.jpg;Is there recessed lighting in the room?;no;503479
200801002;is there;COCO_train2014_200801.jpg;Is there paper in the background?;no;200801
200801004;is the;COCO_train2014_200801.jpg;Is the television on?;yes;200801
503479021;are there any;COCO_train2014_503479.jpg;Are there any speakers in the room?;no;503479
503479026;is this a;COCO_train2014_503479.jpg;Is this a new couch?;no;503479
503479028;is there;COCO_train2014_503479.jpg;Is there carpet on the floor?;yes;503479
503479030;does this;COCO_train2014_503479.jpg;Does this look like a workplace?;no;503479
503479031;is there a;COCO_train2014_503479.jpg;Is there a fireplace in the room?;no;503479
503479032;are there any;COCO_train2014_503479.jpg;Are there any pictures on the wall?;no;503479
131595002;can you;COCO_train2014_131595.jpg;Can you see the reflection of a person?;no;131595
131595003;are;COCO_train2014_131595.jpg;Are both clocks showing the same time?;no;131595
131595004;do;COCO_train2014_131595.jpg;Do all of the clocks show the same time?;no;131595
503479035;is the;COCO_train2014_503479.jpg;Is the couch clean?;yes;503479
131595006;is there;COCO_train2014_131595.jpg;Is there an alarm clock among the clocks?;no;131595
503479039;is this a;COCO_train2014_503479.jpg;Is this a work cubicle?;no;503479
503479041;is there a;COCO_train2014_503479.jpg;Is there a dog in the room?;no;503479
503479043;is the;COCO_train2014_503479.jpg;Is the lights on?;no;503479
1375000;none of the above;COCO_train2014_1375.jpg;Did she just hit a tennis ball?;yes;1375
1375001;is;COCO_train2014_1375.jpg;Is her hair in a ponytail?;yes;1375
396852000;are they;COCO_train2014_396852.jpg;Are they going to hit someone with the pole?;no;396852
396852001;is this person;COCO_train2014_396852.jpg;Is this person wearing a helmet?;no;396852
396852002;is this person;COCO_train2014_396852.jpg;Is this person on a snowboard?;no;396852
400948001;are the;COCO_train2014_400948.jpg;Are the elephants close together?;yes;400948
400948002;are they;COCO_train2014_400948.jpg;Are they taking the little elephant home?;yes;400948
22281000;are the;COCO_train2014_22281.jpg;Are the dogs wet?;yes;22281
22281002;is the man;COCO_train2014_22281.jpg;Is the man holding a child?;no;22281
264371000;none of the above;COCO_train2014_264371.jpg;Would a dentist recommend use of the product in the foreground?;yes;264371
393608000;is there;COCO_train2014_393608.jpg;Is there pasta in the photo?;no;393608
4488001;is this;COCO_train2014_4488.jpg;Is this at night?;yes;4488
393608002;is the;COCO_train2014_393608.jpg;Is the bottle glass?;yes;393608
531037001;are they;COCO_train2014_531037.jpg;Are they serious?;yes;531037
526941002;is the;COCO_train2014_526941.jpg;Is the zebra in a dry landscape?;yes;526941
526941003;can you;COCO_train2014_526941.jpg;Can you see the Zebra's tail?;yes;526941
531037002;are they;COCO_train2014_531037.jpg;Are they both wearing glasses?;no;531037
531037003;do;COCO_train2014_531037.jpg;Do there suits match?;yes;531037
531037005;are these;COCO_train2014_531037.jpg;Are these two men lovers?;no;531037
262962000;is this a;COCO_train2014_262962.jpg;Is this a home setting?;yes;262962
398130000;is the;COCO_train2014_398130.jpg;Is the image old?;no;398130
398130001;was;COCO_train2014_398130.jpg;Was this photo taken outside?;yes;398130
398130003;was;COCO_train2014_398130.jpg;Was this photo taken in the year 1989?;no;398130
263388000;are the;COCO_train2014_263388.jpg;Are the men shaking hands?;yes;263388
5340000;is it;COCO_train2014_5340.jpg;Is it rainy outside?;no;5340
99548001;is the;COCO_train2014_99548.jpg;Is the rider wearing safety gear?;yes;99548
99548002;is this;COCO_train2014_99548.jpg;Is this outdoors?;yes;99548
7601002;are they;COCO_train2014_7601.jpg;Are they in a pasture?;yes;7601
1670002;are they;COCO_train2014_1670.jpg;Are they skiing?;yes;1670
503643000;are there any;COCO_train2014_503643.jpg;Are there any other species in the picture?;no;503643
503643005;is the;COCO_train2014_503643.jpg;Is the water clear?;yes;503643
399408000;is there;COCO_train2014_399408.jpg;Is there ketchup on the food?;yes;399408
268826002;is it;COCO_train2014_268826.jpg;Is it a pizza?;yes;268826
530906000;is this a;COCO_train2014_530906.jpg;Is this a vegan dish?;yes;530906
530906001;is this a;COCO_train2014_530906.jpg;Is this a healthy food?;yes;530906
133594002;are there;COCO_train2014_133594.jpg;Are there several fruits that are the color of the bedspread?;yes;133594
530906003;is there;COCO_train2014_530906.jpg;Is there any shrimp on this plate?;no;530906
530906005;do you;COCO_train2014_530906.jpg;Do you see more than one kind of green vegetable?;yes;530906
530906006;is this a;COCO_train2014_530906.jpg;Is this a main dish?;yes;530906
250543001;does this;COCO_train2014_250543.jpg;Does this person have a tattoo?;no;250543
397999002;is it;COCO_train2014_397999.jpg;Is it stormy?;no;397999
138116000;is this a;COCO_train2014_138116.jpg;Is this a hotel room?;yes;138116
138116001;do;COCO_train2014_138116.jpg;Do the curtains have a pattern?;no;138116
138116002;are the;COCO_train2014_138116.jpg;Are the curtains closed?;yes;138116
138116003;are;COCO_train2014_138116.jpg;Are both beds the same size?;yes;138116
138116005;is it;COCO_train2014_138116.jpg;Is it daytime?;no;138116
138116009;is this;COCO_train2014_138116.jpg;Is this room dark?;no;138116
138116011;is it;COCO_train2014_138116.jpg;Is it night time?;yes;138116
138116014;are the;COCO_train2014_138116.jpg;Are the lights on?;yes;138116
400686000;is it;COCO_train2014_400686.jpg;Is it cold out?;yes;400686
384302001;is this a;COCO_train2014_384302.jpg;Is this a real refrigerator?;no;384302
384302002;is this a;COCO_train2014_384302.jpg;Is this a small fridge?;yes;384302
400686003;is the;COCO_train2014_400686.jpg;Is the skier on a mountain?;yes;400686
267779000;are the;COCO_train2014_267779.jpg;Are the people socializing with each other?;yes;267779
546307001;is the person;COCO_train2014_546307.jpg;Is the person falling down?;no;546307
546307002;is he;COCO_train2014_546307.jpg;Is he casting a shadow?;yes;546307
267779002;are the;COCO_train2014_267779.jpg;Are the people sitting?;no;267779
267779004;are these;COCO_train2014_267779.jpg;Are these senior citizens?;no;267779
400686008;are they;COCO_train2014_400686.jpg;Are they skiing?;no;400686
400686009;are they;COCO_train2014_400686.jpg;Are they snowboarding?;yes;400686
61144000;is;COCO_train2014_61144.jpg;Is Winnie the Pooh in this image?;yes;61144
61144002;is this a;COCO_train2014_61144.jpg;Is this a game of some sort?;yes;61144
267779010;is the woman;COCO_train2014_267779.jpg;Is the woman standing?;yes;267779
267779012;is;COCO_train2014_267779.jpg;Is that man in the hospital?;no;267779
267779016;is the woman;COCO_train2014_267779.jpg;Is the woman wearing a dress?;no;267779
267779017;are they;COCO_train2014_267779.jpg;Are they holding the controller the same way?;yes;267779
528940000;is this;COCO_train2014_528940.jpg;Is this room symmetrical?;yes;528940
471596000;is it;COCO_train2014_471596.jpg;Is it time for the water to be changed?;yes;471596
528940002;is there a;COCO_train2014_528940.jpg;Is there a clock in this picture?;yes;528940
471596002;is the;COCO_train2014_471596.jpg;Is the vase on a table?;yes;471596
531201005;is the;COCO_train2014_531201.jpg;Is the man's face red?;no;531201
269829008;is this;COCO_train2014_269829.jpg;Is this in the city?;no;269829
982003;is this;COCO_train2014_982.jpg;Is this enough for 10 people?;yes;982
400555000;is there a;COCO_train2014_400555.jpg;Is there a lot of cheese on the pizza?;yes;400555
137995002;none of the above;COCO_train2014_137995.jpg;Would you use this toilet?;yes;137995
400555002;none of the above;COCO_train2014_400555.jpg;Can this pizza be eaten by a vegetarian?;yes;400555
400555003;is this a;COCO_train2014_400555.jpg;Is this a cheese pizza?;no;400555
400555004;is the;COCO_train2014_400555.jpg;Is the pizza burnt?;no;400555
137995003;is there a;COCO_train2014_137995.jpg;Is there a shower curtain?;yes;137995
1408000;is the;COCO_train2014_1408.jpg;Is the plane at it's gate?;no;1408
1408006;is this;COCO_train2014_1408.jpg;Is this plane landing?;no;1408
1408010;is this a;COCO_train2014_1408.jpg;Is this a recent photo?;yes;1408
1408012;is the;COCO_train2014_1408.jpg;Is the plane in motion?;no;1408
1408013;is this a;COCO_train2014_1408.jpg;Is this a commercial plane?;yes;1408
1408018;is it;COCO_train2014_1408.jpg;Is it foggy?;no;1408
395050002;is this a;COCO_train2014_395050.jpg;Is this a painting?;no;395050
1408022;is the;COCO_train2014_1408.jpg;Is the plane white and red?;no;1408
1408023;is that a;COCO_train2014_1408.jpg;Is that a private plane?;no;1408
393641000;does the;COCO_train2014_393641.jpg;Does the horse want to escape his human masters?;no;393641
264830001;is the person;COCO_train2014_264830.jpg;Is the person skiing?;no;264830
264830003;could;COCO_train2014_264830.jpg;Could he have on snowshoes?;yes;264830
4947000;is this a;COCO_train2014_4947.jpg;Is this a little lamb?;yes;4947
4947001;do;COCO_train2014_4947.jpg;Do this man and woman know each other?;yes;4947
574717001;is this person;COCO_train2014_574717.jpg;Is this person located in a high rise building?;yes;574717
400850004;do you;COCO_train2014_400850.jpg;Do you think the child is comfortable with the birds on his shoulders?;yes;400850
266108000;was;COCO_train2014_266108.jpg;Was the photographer another motorcyclist?;no;266108
266108001;is this a;COCO_train2014_266108.jpg;Is this a black and white picture?;no;266108
266108002;is that a;COCO_train2014_266108.jpg;Is that a cop on the motorcycle?;no;266108
266108003;is there;COCO_train2014_266108.jpg;Is there anything in the road that really shouldn't be?;no;266108
266108008;are the;COCO_train2014_266108.jpg;Are the street lamps on?;no;266108
266108009;is it;COCO_train2014_266108.jpg;Is it daytime?;yes;266108
266108012;is this;COCO_train2014_266108.jpg;Is this area rural?;no;266108
266108015;is the;COCO_train2014_266108.jpg;Is the road busy?;yes;266108
266108016;is there a;COCO_train2014_266108.jpg;Is there a pickup truck in the picture?;no;266108
266108017;is there;COCO_train2014_266108.jpg;Is there an umbrella?;no;266108
397606001;does the;COCO_train2014_397606.jpg;Does the cat have kittens?;no;397606
131366006;is;COCO_train2014_131366.jpg;Is everyone wearing long sleeves?;yes;131366
2555000;is the man;COCO_train2014_2555.jpg;Is the man about to fall?;yes;2555
2555001;is the;COCO_train2014_2555.jpg;Is the water cold?;yes;2555
266108024;is it;COCO_train2014_266108.jpg;Is it safe to ride a vehicle this way?;yes;266108
131366011;are the;COCO_train2014_131366.jpg;Are the woman wearing short dresses?;yes;131366
131366012;is the;COCO_train2014_131366.jpg;Is the lady smiling?;yes;131366
131366013;do;COCO_train2014_131366.jpg;Do they play for Red Sox?;no;131366
2555003;none of the above;COCO_train2014_2555.jpg;Will the surfer fall?;yes;2555
6651002;is this a;COCO_train2014_6651.jpg;Is this a graduation cake?;yes;6651
6651003;is this;COCO_train2014_6651.jpg;Is this for someone's birthday?;no;6651
131366017;is this a;COCO_train2014_131366.jpg;Is this a mixed race group?;no;131366
131366018;are these;COCO_train2014_131366.jpg;Are these people getting reading to go play sports?;yes;131366
131366019;is there;COCO_train2014_131366.jpg;Is there any females?;yes;131366
6651004;none of the above;COCO_train2014_6651.jpg;Did the cake decorate itself?;no;6651
131366025;is this a;COCO_train2014_131366.jpg;Is this a shop?;no;131366
131366030;are they;COCO_train2014_131366.jpg;Are they happy?;yes;131366
134479000;is there a;COCO_train2014_134479.jpg;Is there a fence behind the man?;yes;134479
306511000;is there;COCO_train2014_306511.jpg;Is there someone wearing a blue hat?;no;306511
134479002;does the;COCO_train2014_134479.jpg;Does the guy have a blue cap?;yes;134479
306511001;none of the above;COCO_train2014_306511.jpg;Did he swing the bat?;yes;306511
134479004;is he;COCO_train2014_134479.jpg;Is he wearing socks?;no;134479
306511004;are there;COCO_train2014_306511.jpg;Are there people sitting on the bench?;no;306511
134479006;are there;COCO_train2014_134479.jpg;Are there people in the background of this photo?;no;134479
7503001;is the;COCO_train2014_7503.jpg;Is the racket in the left hand?;yes;7503
7503002;is the man;COCO_train2014_7503.jpg;Is the man about to hit the ball?;yes;7503
306511009;are there any;COCO_train2014_306511.jpg;Are there any water bottles?;yes;306511
306511010;is the;COCO_train2014_306511.jpg;IS the boy happy?;no;306511
306511011;is the;COCO_train2014_306511.jpg;Is the boy in the air?;no;306511
529956004;is this a;COCO_train2014_529956.jpg;Is this a train?;no;529956
529956005;is the man;COCO_train2014_529956.jpg;Is the man a soldier?;yes;529956
395214001;is this person;COCO_train2014_395214.jpg;Is this person going to fall?;yes;395214
395214002;does this;COCO_train2014_395214.jpg;Does this person have two feet on the skateboard?;no;395214
415694002;could;COCO_train2014_415694.jpg;Could the animal on the desk fly if it was real?;no;415694
4259002;is there;COCO_train2014_4259.jpg;Is there bamboo in the picture?;no;4259
4259004;is it;COCO_train2014_4259.jpg;Is it someone's birthday?;no;4259
4259005;is the;COCO_train2014_4259.jpg;Is the cake-cutter wearing gloves?;no;4259
133496000;are there;COCO_train2014_133496.jpg;Are there crayons in any of the pictures?;yes;133496
6520001;does the;COCO_train2014_6520.jpg;Does the girl look serious?;yes;6520
6520002;is;COCO_train2014_6520.jpg;Is she wearing a jacket?;yes;6520
524877000;is this a;COCO_train2014_524877.jpg;Is this a museum?;yes;524877
269090000;does this;COCO_train2014_269090.jpg;Does this woman work?;yes;269090
269090001;is;COCO_train2014_269090.jpg;Is she selling teddy bears?;no;269090
3276001;is the man;COCO_train2014_3276.jpg;Is the man going to fall?;no;3276
3276003;are they;COCO_train2014_3276.jpg;Are they excited?;no;3276
3276004;is;COCO_train2014_3276.jpg;Is she flying her kite in a city park?;no;3276
3276008;is this;COCO_train2014_3276.jpg;Is this area enclosed?;no;3276
136609000;none of the above;COCO_train2014_136609.jpg;The sink is small?;yes;136609
136609001;is the;COCO_train2014_136609.jpg;Is the sink big?;no;136609
524320000;is the man;COCO_train2014_524320.jpg;Is the man standing on both foot?;no;524320
524320001;was;COCO_train2014_524320.jpg;Was this picture likely taken recently?;no;524320
524320002;do;COCO_train2014_524320.jpg;Do the gentleman's socks match his shoes and belt?;no;524320
462880002;could;COCO_train2014_462880.jpg;Could those be wild flowers?;yes;462880
462880003;is that a;COCO_train2014_462880.jpg;Is that a blue water hydrant?;no;462880
135626001;are the;COCO_train2014_135626.jpg;Are the signs in English?;yes;135626
135626002;is it;COCO_train2014_135626.jpg;Is it daytime?;yes;135626
135626003;is this;COCO_train2014_135626.jpg;Is this in the country?;no;135626
133791000;is there a;COCO_train2014_133791.jpg;Is there a trash can?;no;133791
375455001;are;COCO_train2014_375455.jpg;Are any lights shown in this photo?;no;375455
394100000;is the;COCO_train2014_394100.jpg;Is the bathroom clean?;yes;394100
263028000;none of the above;COCO_train2014_263028.jpg;Would it be easy for a person to walk on this turned up earth?;yes;263028
394100003;is this;COCO_train2014_394100.jpg;Is this room cleaned daily?;yes;394100
263028003;is the;COCO_train2014_263028.jpg;Is the modern way of working a field?;no;263028
502857001;none of the above;COCO_train2014_502857.jpg;Does he have the ball?;yes;502857
5832000;is the;COCO_train2014_5832.jpg;Is the desk messy?;no;5832
5832001;has;COCO_train2014_5832.jpg;Has this cubicle been personalized?;yes;5832
5832003;are these;COCO_train2014_5832.jpg;Are these computers on?;yes;5832
5832004;are the;COCO_train2014_5832.jpg;Are the computers in a cubicle?;yes;5832
397213000;do you;COCO_train2014_397213.jpg;Do you need to slide the window up to get it open?;no;397213
397213001;is this;COCO_train2014_397213.jpg;Is this photo indoors?;yes;397213
397213002;is the;COCO_train2014_397213.jpg;Is the window open?;yes;397213
110493000;is there;COCO_train2014_110493.jpg;Is there any tuna on this plate?;yes;110493
110493001;are there;COCO_train2014_110493.jpg;Are there onions present on the dish?;no;110493
110493002;none of the above;COCO_train2014_110493.jpg;Would you consider this a Japanese dish?;yes;110493
133234001;is;COCO_train2014_133234.jpg;Is that bird about to land?;no;133234
481820000;is there;COCO_train2014_481820.jpg;Is there more than one vase on the table?;no;481820
530972002;does the;COCO_train2014_530972.jpg;Does the bus have curtains?;no;530972
530972004;is this a;COCO_train2014_530972.jpg;Is this a private bus?;yes;530972
481820005;are the;COCO_train2014_481820.jpg;Are the flowers on a table?;yes;481820
